dataset,protocol,seed,value,metric
MDR1_MDCK_classification2,min_oob_uncertainty,0,0.4904162951076211,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,1,0.4964831582329192,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,2,0.4935563029789097,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,3,0.4842568241162709,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,4,0.4543430896679907,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,5,0.4260425473181327,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,6,0.4633467589418341,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,7,0.4857427934715361,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,8,0.4837506502251308,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,9,0.4918971459520377,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,10,0.4918212320336582,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,11,0.466126765805078,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,12,0.5033375030546494,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,13,0.5034344301220791,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,14,0.4446846787867087,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,15,0.4906768113754136,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,16,0.4767785755029535,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,17,0.4236264842916514,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,18,0.481968756640645,mcc
MDR1_MDCK_classification2,min_oob_uncertainty,19,0.5117760550812137,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,0,0.5016352620273393,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,1,0.4429741611453575,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,2,0.4676505401327611,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,3,0.4446758483653823,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,4,0.4807975835287681,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,5,0.4488328932274429,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,6,0.4638834307275982,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,7,0.5023524942757102,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,8,0.4741880704431916,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,9,0.5094156326482302,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,10,0.5181341764963734,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,11,0.4733641263060544,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,12,0.4834096259593309,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,13,0.5058922462274786,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,14,0.4717149400513016,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,15,0.5010741343627911,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,16,0.4598010658273178,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,17,0.4398252150205461,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,18,0.4725082361299854,mcc
MDR1_MDCK_classification2,max_oob_uncertainty,19,0.4910093531604849,mcc
ames,al,0,0.4233450511971577,mcc
ames,al,1,0.5112846673571765,mcc
ames,al,2,0.4828867449357601,mcc
ames,al,3,0.5165275189198563,mcc
ames,al,4,0.4655959478645777,mcc
ames,al,5,0.3521640472360257,mcc
ames,al,6,0.460517158450071,mcc
ames,al,7,0.4874056736704835,mcc
ames,al,8,0.4657380428717174,mcc
ames,al,9,0.4122706760208026,mcc
ames,al,10,0.4791555161637235,mcc
ames,al,11,0.4187732142230201,mcc
ames,al,12,0.4005017718807763,mcc
ames,al,13,0.3611860319966201,mcc
ames,al,14,0.5191742376320259,mcc
ames,al,15,0.4781725140044389,mcc
ames,al,16,0.4410271219367855,mcc
ames,al,17,0.3662944991752015,mcc
ames,al,18,0.5050105885269359,mcc
ames,al,19,0.4888868349216071,mcc
ames,pl,0,0.3855619676162188,mcc
ames,pl,1,0.4919530185255983,mcc
ames,pl,2,0.5049370593124493,mcc
ames,pl,3,0.5045627145650595,mcc
ames,pl,4,0.425292274137526,mcc
ames,pl,5,0.379422128399032,mcc
ames,pl,6,0.4577349987943485,mcc
ames,pl,7,0.479022034119606,mcc
ames,pl,8,0.4638745517200543,mcc
ames,pl,9,0.4165505676572804,mcc
ames,pl,10,0.4905697509120039,mcc
ames,pl,11,0.3940124551632999,mcc
ames,pl,12,0.3809008306155551,mcc
ames,pl,13,0.3562833649088335,mcc
ames,pl,14,0.4954256811173971,mcc
ames,pl,15,0.4524314803611781,mcc
ames,pl,16,0.421319084920047,mcc
ames,pl,17,0.3371547158598458,mcc
ames,pl,18,0.481693802239626,mcc
ames,pl,19,0.4633206235856415,mcc
ames,random,0,0.4130073558593792,mcc
ames,random,1,0.5010295997720403,mcc
ames,random,2,0.5159651033295721,mcc
ames,random,3,0.5270995564360896,mcc
ames,random,4,0.4698262488479899,mcc
ames,random,5,0.3884495868906257,mcc
ames,random,6,0.4451519016831398,mcc
ames,random,7,0.5074571824440293,mcc
ames,random,8,0.4672511244200775,mcc
ames,random,9,0.4305349336964701,mcc
ames,random,10,0.4752612932045901,mcc
ames,random,11,0.398152624350108,mcc
ames,random,12,0.4106014921922492,mcc
ames,random,13,0.3705096823211287,mcc
ames,random,14,0.5105832962968873,mcc
ames,random,15,0.491619150843176,mcc
ames,random,16,0.4257125506746977,mcc
ames,random,17,0.3582789956412252,mcc
ames,random,18,0.4890479768093473,mcc
ames,random,19,0.4910965638030983,mcc
ames,first,0,0.4210493342223505,mcc
ames,first,1,0.5046449470087222,mcc
ames,first,2,0.5109602712455696,mcc
ames,first,3,0.5253559553567394,mcc
ames,first,4,0.4554339284523111,mcc
ames,first,5,0.3737477736713928,mcc
ames,first,6,0.4793418188932803,mcc
ames,first,7,0.4940473586899495,mcc
ames,first,8,0.462001631159589,mcc
ames,first,9,0.4532855142181651,mcc
ames,first,10,0.4851231196668901,mcc
ames,first,11,0.4152470164259568,mcc
ames,first,12,0.3858107393552057,mcc
ames,first,13,0.3609825686228647,mcc
ames,first,14,0.4953571806772672,mcc
ames,first,15,0.482169636080882,mcc
ames,first,16,0.4389393040071613,mcc
ames,first,17,0.3690053378773282,mcc
ames,first,18,0.4997488406489887,mcc
ames,first,19,0.4963570099717982,mcc
ames,min_oob_error,0,0.4063120063909436,mcc
ames,min_oob_error,1,0.5116937638416722,mcc
ames,min_oob_error,2,0.5150616785374259,mcc
ames,min_oob_error,3,0.529112776716548,mcc
ames,min_oob_error,4,0.4639810579037244,mcc
ames,min_oob_error,5,0.375788419014897,mcc
ames,min_oob_error,6,0.4716434612347677,mcc
ames,min_oob_error,7,0.497384680668089,mcc
ames,min_oob_error,8,0.4658605576431958,mcc
ames,min_oob_error,9,0.4350339375036825,mcc
ames,min_oob_error,10,0.4703459243349726,mcc
ames,min_oob_error,11,0.4132576357187331,mcc
ames,min_oob_error,12,0.387536281289304,mcc
ames,min_oob_error,13,0.3591167745938359,mcc
ames,min_oob_error,14,0.5020809909802895,mcc
ames,min_oob_error,15,0.4838444543599562,mcc
ames,min_oob_error,16,0.4399863990112395,mcc
ames,min_oob_error,17,0.3659160564115406,mcc
ames,min_oob_error,18,0.4939198024805097,mcc
ames,min_oob_error,19,0.4882202343259693,mcc
ames,max_oob_error,0,0.4108863730345309,mcc
ames,max_oob_error,1,0.5088217851127058,mcc
ames,max_oob_error,2,0.4927564110440938,mcc
ames,max_oob_error,3,0.5241282065903018,mcc
ames,max_oob_error,4,0.4559849460902572,mcc
ames,max_oob_error,5,0.3741841750717813,mcc
ames,max_oob_error,6,0.4632172895610524,mcc
ames,max_oob_error,7,0.4802686029241495,mcc
ames,max_oob_error,8,0.4548111476499094,mcc
ames,max_oob_error,9,0.4038916479153459,mcc
ames,max_oob_error,10,0.4843449743947189,mcc
ames,max_oob_error,11,0.4045290895079133,mcc
ames,max_oob_error,12,0.3958644273621491,mcc
ames,max_oob_error,13,0.3524638433181329,mcc
ames,max_oob_error,14,0.4983819763533361,mcc
ames,max_oob_error,15,0.4664206975168366,mcc
ames,max_oob_error,16,0.4354173613136176,mcc
ames,max_oob_error,17,0.3595681164688286,mcc
ames,max_oob_error,18,0.4892021504827362,mcc
ames,max_oob_error,19,0.4796936306939633,mcc
ames,min_oob_uncertainty,0,0.4141944410951504,mcc
ames,min_oob_uncertainty,1,0.4999853013356595,mcc
ames,min_oob_uncertainty,2,0.4963930283800787,mcc
ames,min_oob_uncertainty,3,0.5341843917936225,mcc
ames,min_oob_uncertainty,4,0.4691812491033935,mcc
ames,min_oob_uncertainty,5,0.3726650103295462,mcc
ames,min_oob_uncertainty,6,0.4598438634950524,mcc
ames,min_oob_uncertainty,7,0.4913211415027385,mcc
ames,min_oob_uncertainty,8,0.4588021220751314,mcc
ames,min_oob_uncertainty,9,0.4345740608682772,mcc
ames,min_oob_uncertainty,10,0.4765077879108257,mcc
ames,min_oob_uncertainty,11,0.4071887633340848,mcc
ames,min_oob_uncertainty,12,0.3882120398438886,mcc
ames,min_oob_uncertainty,13,0.3531028078818681,mcc
ames,min_oob_uncertainty,14,0.5161139863127933,mcc
ames,min_oob_uncertainty,15,0.4853480492363005,mcc
ames,min_oob_uncertainty,16,0.4239051814038799,mcc
ames,min_oob_uncertainty,17,0.3642498319959781,mcc
ames,min_oob_uncertainty,18,0.4835438291294022,mcc
ames,min_oob_uncertainty,19,0.4776345573658379,mcc
ames,max_oob_uncertainty,0,0.4019832067219747,mcc
ames,max_oob_uncertainty,1,0.504977393842743,mcc
ames,max_oob_uncertainty,2,0.5180456799281278,mcc
ames,max_oob_uncertainty,3,0.5154468546854512,mcc
ames,max_oob_uncertainty,4,0.4529528408676858,mcc
ames,max_oob_uncertainty,5,0.3800421894220457,mcc
ames,max_oob_uncertainty,6,0.4660303020243375,mcc
ames,max_oob_uncertainty,7,0.489031812810796,mcc
ames,max_oob_uncertainty,8,0.4551913157682886,mcc
ames,max_oob_uncertainty,9,0.4289990119510828,mcc
ames,max_oob_uncertainty,10,0.4707020508696798,mcc
ames,max_oob_uncertainty,11,0.4006442859415015,mcc
ames,max_oob_uncertainty,12,0.4104008601029376,mcc
ames,max_oob_uncertainty,13,0.3633450338180933,mcc
ames,max_oob_uncertainty,14,0.4964122034547695,mcc
ames,max_oob_uncertainty,15,0.4695372279985467,mcc
ames,max_oob_uncertainty,16,0.4125357388419596,mcc
ames,max_oob_uncertainty,17,0.356142104937162,mcc
ames,max_oob_uncertainty,18,0.4961724833079168,mcc
ames,max_oob_uncertainty,19,0.4887257178779704,mcc
CYP3A4_Veith,al,0,0.5226176268085325,mcc
CYP3A4_Veith,al,1,0.5330763913253059,mcc
CYP3A4_Veith,al,2,0.5447299714399962,mcc
CYP3A4_Veith,al,3,0.5125569599054796,mcc
CYP3A4_Veith,al,4,0.5539970161577833,mcc
CYP3A4_Veith,al,5,0.4843128453397713,mcc
CYP3A4_Veith,al,6,0.5537198577054571,mcc
CYP3A4_Veith,al,7,0.4917597514564128,mcc
CYP3A4_Veith,al,8,0.5662830109373191,mcc
CYP3A4_Veith,al,9,0.4696591296106863,mcc
CYP3A4_Veith,al,10,0.5485176026514428,mcc
CYP3A4_Veith,al,11,0.5073295032800904,mcc
CYP3A4_Veith,al,12,0.4826692956543982,mcc
CYP3A4_Veith,al,13,0.491201881949645,mcc
CYP3A4_Veith,al,14,0.5288483057836207,mcc
CYP3A4_Veith,al,15,0.5212668552431086,mcc
CYP3A4_Veith,al,16,0.4872909408186309,mcc
CYP3A4_Veith,al,17,0.4779099026692224,mcc
CYP3A4_Veith,al,18,0.5191553668536694,mcc
CYP3A4_Veith,al,19,0.5409777606650429,mcc
CYP3A4_Veith,pl,0,0.5011735371877909,mcc
CYP3A4_Veith,pl,1,0.503737673587794,mcc
CYP3A4_Veith,pl,2,0.5447147750660135,mcc
CYP3A4_Veith,pl,3,0.5124079592683631,mcc
CYP3A4_Veith,pl,4,0.5368682636137533,mcc
CYP3A4_Veith,pl,5,0.4626146981489589,mcc
CYP3A4_Veith,pl,6,0.5355188348169244,mcc
CYP3A4_Veith,pl,7,0.4883695761236175,mcc
CYP3A4_Veith,pl,8,0.5651603341073203,mcc
CYP3A4_Veith,pl,9,0.453718152137013,mcc
CYP3A4_Veith,pl,10,0.5447219528121856,mcc
CYP3A4_Veith,pl,11,0.4949119702068416,mcc
CYP3A4_Veith,pl,12,0.4654524134705325,mcc
CYP3A4_Veith,pl,13,0.4931300932065316,mcc
CYP3A4_Veith,pl,14,0.5118727735917864,mcc
CYP3A4_Veith,pl,15,0.5028216215647634,mcc
CYP3A4_Veith,pl,16,0.449875784107597,mcc
CYP3A4_Veith,pl,17,0.4563830013218417,mcc
CYP3A4_Veith,pl,18,0.5158997989273717,mcc
CYP3A4_Veith,pl,19,0.5252196567221091,mcc
CYP3A4_Veith,random,0,0.5086292259311858,mcc
CYP3A4_Veith,random,1,0.5368927535263384,mcc
CYP3A4_Veith,random,2,0.5558167866108729,mcc
CYP3A4_Veith,random,3,0.5200860674387069,mcc
CYP3A4_Veith,random,4,0.5673641527877396,mcc
CYP3A4_Veith,random,5,0.4891102918690773,mcc
CYP3A4_Veith,random,6,0.5477313544907053,mcc
CYP3A4_Veith,random,7,0.4983359384720762,mcc
CYP3A4_Veith,random,8,0.5682163430617202,mcc
CYP3A4_Veith,random,9,0.4675196867606579,mcc
CYP3A4_Veith,random,10,0.5690356140089683,mcc
CYP3A4_Veith,random,11,0.5027161522394321,mcc
CYP3A4_Veith,random,12,0.4895418276323128,mcc
CYP3A4_Veith,random,13,0.4969707883036925,mcc
CYP3A4_Veith,random,14,0.5332006100883241,mcc
CYP3A4_Veith,random,15,0.5291417496741818,mcc
CYP3A4_Veith,random,16,0.4889557480483364,mcc
CYP3A4_Veith,random,17,0.4819625755332193,mcc
CYP3A4_Veith,random,18,0.5167532103731299,mcc
CYP3A4_Veith,random,19,0.5392104726845501,mcc
CYP3A4_Veith,first,0,0.5125880908712563,mcc
CYP3A4_Veith,first,1,0.5188686070260886,mcc
CYP3A4_Veith,first,2,0.5525062384892706,mcc
CYP3A4_Veith,first,3,0.5282509302174652,mcc
CYP3A4_Veith,first,4,0.5615269033944926,mcc
CYP3A4_Veith,first,5,0.4750644076745573,mcc
CYP3A4_Veith,first,6,0.5590998581556582,mcc
CYP3A4_Veith,first,7,0.5093239309135273,mcc
CYP3A4_Veith,first,8,0.585623479652776,mcc
CYP3A4_Veith,first,9,0.4777887625125104,mcc
CYP3A4_Veith,first,10,0.556450943687044,mcc
CYP3A4_Veith,first,11,0.5062743679401456,mcc
CYP3A4_Veith,first,12,0.4782944498102804,mcc
CYP3A4_Veith,first,13,0.5069810243034025,mcc
CYP3A4_Veith,first,14,0.5251966317127925,mcc
CYP3A4_Veith,first,15,0.5184491640446496,mcc
CYP3A4_Veith,first,16,0.4799431249678524,mcc
CYP3A4_Veith,first,17,0.4813022348819559,mcc
CYP3A4_Veith,first,18,0.5238561336510345,mcc
CYP3A4_Veith,first,19,0.5418770532075073,mcc
CYP3A4_Veith,min_oob_error,0,0.5279941273807218,mcc
CYP3A4_Veith,min_oob_error,1,0.5331863793750963,mcc
CYP3A4_Veith,min_oob_error,2,0.5560461367242449,mcc
CYP3A4_Veith,min_oob_error,3,0.5318615022567702,mcc
CYP3A4_Veith,min_oob_error,4,0.5584788166542984,mcc
CYP3A4_Veith,min_oob_error,5,0.4860045639730338,mcc
CYP3A4_Veith,min_oob_error,6,0.5531604315317722,mcc
CYP3A4_Veith,min_oob_error,7,0.5208296230313237,mcc
CYP3A4_Veith,min_oob_error,8,0.5745997133124814,mcc
CYP3A4_Veith,min_oob_error,9,0.4794019557287932,mcc
CYP3A4_Veith,min_oob_error,10,0.5485475903265923,mcc
CYP3A4_Veith,min_oob_error,11,0.5108794137034369,mcc
CYP3A4_Veith,min_oob_error,12,0.4782477080224374,mcc
CYP3A4_Veith,min_oob_error,13,0.503809413159437,mcc
CYP3A4_Veith,min_oob_error,14,0.5380671410468596,mcc
CYP3A4_Veith,min_oob_error,15,0.51976691987251,mcc
CYP3A4_Veith,min_oob_error,16,0.4796876755220259,mcc
CYP3A4_Veith,min_oob_error,17,0.4886823811284755,mcc
CYP3A4_Veith,min_oob_error,18,0.5132668838912948,mcc
CYP3A4_Veith,min_oob_error,19,0.5512591513681968,mcc
CYP3A4_Veith,max_oob_error,0,0.5099317195026629,mcc
CYP3A4_Veith,max_oob_error,1,0.5210803750205187,mcc
CYP3A4_Veith,max_oob_error,2,0.5488978603946167,mcc
CYP3A4_Veith,max_oob_error,3,0.5324390185426421,mcc
CYP3A4_Veith,max_oob_error,4,0.5460900876685403,mcc
CYP3A4_Veith,max_oob_error,5,0.4767507748645275,mcc
CYP3A4_Veith,max_oob_error,6,0.5488701539137218,mcc
CYP3A4_Veith,max_oob_error,7,0.5073219716689451,mcc
CYP3A4_Veith,max_oob_error,8,0.5565829420395425,mcc
CYP3A4_Veith,max_oob_error,9,0.4634410771853693,mcc
CYP3A4_Veith,max_oob_error,10,0.5586601424293786,mcc
CYP3A4_Veith,max_oob_error,11,0.5077572570480392,mcc
CYP3A4_Veith,max_oob_error,12,0.4704079795330645,mcc
CYP3A4_Veith,max_oob_error,13,0.4943521229267757,mcc
CYP3A4_Veith,max_oob_error,14,0.5297175489229264,mcc
CYP3A4_Veith,max_oob_error,15,0.5133070054257612,mcc
CYP3A4_Veith,max_oob_error,16,0.4823729606334761,mcc
CYP3A4_Veith,max_oob_error,17,0.4717954107762783,mcc
CYP3A4_Veith,max_oob_error,18,0.5163047598817139,mcc
CYP3A4_Veith,max_oob_error,19,0.5349389791741258,mcc
CYP3A4_Veith,min_oob_uncertainty,0,0.5177561348919082,mcc
CYP3A4_Veith,min_oob_uncertainty,1,0.5231832246497402,mcc
CYP3A4_Veith,min_oob_uncertainty,2,0.5607088111992506,mcc
CYP3A4_Veith,min_oob_uncertainty,3,0.5253592720203522,mcc
CYP3A4_Veith,min_oob_uncertainty,4,0.5512349903162794,mcc
CYP3A4_Veith,min_oob_uncertainty,5,0.4758823568303495,mcc
CYP3A4_Veith,min_oob_uncertainty,6,0.5570867971352118,mcc
CYP3A4_Veith,min_oob_uncertainty,7,0.5043381578021581,mcc
CYP3A4_Veith,min_oob_uncertainty,8,0.5800023016444484,mcc
CYP3A4_Veith,min_oob_uncertainty,9,0.4615990896448956,mcc
CYP3A4_Veith,min_oob_uncertainty,10,0.5517542053965421,mcc
CYP3A4_Veith,min_oob_uncertainty,11,0.5155970167175746,mcc
CYP3A4_Veith,min_oob_uncertainty,12,0.4774387403400869,mcc
CYP3A4_Veith,min_oob_uncertainty,13,0.50527392705437,mcc
CYP3A4_Veith,min_oob_uncertainty,14,0.5370347347858384,mcc
CYP3A4_Veith,min_oob_uncertainty,15,0.530592488329504,mcc
CYP3A4_Veith,min_oob_uncertainty,16,0.4758483038031998,mcc
CYP3A4_Veith,min_oob_uncertainty,17,0.4862241867031142,mcc
CYP3A4_Veith,min_oob_uncertainty,18,0.5144625028127828,mcc
CYP3A4_Veith,min_oob_uncertainty,19,0.5520763877093962,mcc
CYP3A4_Veith,max_oob_uncertainty,0,0.5180642112716833,mcc
CYP3A4_Veith,max_oob_uncertainty,1,0.5112472674929082,mcc
CYP3A4_Veith,max_oob_uncertainty,2,0.5534842408462548,mcc
CYP3A4_Veith,max_oob_uncertainty,3,0.5258868886474896,mcc
CYP3A4_Veith,max_oob_uncertainty,4,0.5590214673697486,mcc
CYP3A4_Veith,max_oob_uncertainty,5,0.4775241428679934,mcc
CYP3A4_Veith,max_oob_uncertainty,6,0.5468222489914015,mcc
CYP3A4_Veith,max_oob_uncertainty,7,0.5042940888544041,mcc
CYP3A4_Veith,max_oob_uncertainty,8,0.573717855509173,mcc
CYP3A4_Veith,max_oob_uncertainty,9,0.4743937673015063,mcc
CYP3A4_Veith,max_oob_uncertainty,10,0.5522020740952998,mcc
CYP3A4_Veith,max_oob_uncertainty,11,0.5128109185349796,mcc
CYP3A4_Veith,max_oob_uncertainty,12,0.4724571630610061,mcc
CYP3A4_Veith,max_oob_uncertainty,13,0.5047967812482745,mcc
CYP3A4_Veith,max_oob_uncertainty,14,0.5304165849035629,mcc
CYP3A4_Veith,max_oob_uncertainty,15,0.5246052866223944,mcc
CYP3A4_Veith,max_oob_uncertainty,16,0.4732036130677268,mcc
CYP3A4_Veith,max_oob_uncertainty,17,0.4727960510726383,mcc
CYP3A4_Veith,max_oob_uncertainty,18,0.5171337385028507,mcc
CYP3A4_Veith,max_oob_uncertainty,19,0.5433523457524221,mcc
CYP2D6_Veith,al,0,0.4170358915388804,mcc
CYP2D6_Veith,al,1,0.4129494191168466,mcc
CYP2D6_Veith,al,2,0.4058676121768464,mcc
CYP2D6_Veith,al,3,0.4355655865762488,mcc
CYP2D6_Veith,al,4,0.3653061229980385,mcc
CYP2D6_Veith,al,5,0.422119015845537,mcc
CYP2D6_Veith,al,6,0.3932752223299808,mcc
CYP2D6_Veith,al,7,0.3873032131563706,mcc
CYP2D6_Veith,al,8,0.3705478771468106,mcc
CYP2D6_Veith,al,9,0.3732320644265831,mcc
CYP2D6_Veith,al,10,0.4306545750759605,mcc
CYP2D6_Veith,al,11,0.3743852615160211,mcc
CYP2D6_Veith,al,12,0.3925122325324784,mcc
CYP2D6_Veith,al,13,0.387859806245481,mcc
CYP2D6_Veith,al,14,0.3968084356340264,mcc
CYP2D6_Veith,al,15,0.4109815890609058,mcc
CYP2D6_Veith,al,16,0.4082416145178997,mcc
CYP2D6_Veith,al,17,0.3982361702290687,mcc
CYP2D6_Veith,al,18,0.4011156881137672,mcc
CYP2D6_Veith,al,19,0.4077776747119854,mcc
CYP2D6_Veith,pl,0,0.3218867706111673,mcc
CYP2D6_Veith,pl,1,0.3128737608212098,mcc
CYP2D6_Veith,pl,2,0.3212554288782986,mcc
CYP2D6_Veith,pl,3,0.3686394538440961,mcc
CYP2D6_Veith,pl,4,0.3302307313559331,mcc
CYP2D6_Veith,pl,5,0.3408448098185369,mcc
CYP2D6_Veith,pl,6,0.3188455037437038,mcc
CYP2D6_Veith,pl,7,0.3285667303229146,mcc
CYP2D6_Veith,pl,8,0.3119352193670079,mcc
CYP2D6_Veith,pl,9,0.3191531728375189,mcc
CYP2D6_Veith,pl,10,0.2988328778603059,mcc
CYP2D6_Veith,pl,11,0.2933802359832902,mcc
CYP2D6_Veith,pl,12,0.3289776393246507,mcc
CYP2D6_Veith,pl,13,0.3412656218931123,mcc
CYP2D6_Veith,pl,14,0.3241763574892422,mcc
CYP2D6_Veith,pl,15,0.3144561103000109,mcc
CYP2D6_Veith,pl,16,0.3413866348380262,mcc
CYP2D6_Veith,pl,17,0.3095631652337907,mcc
CYP2D6_Veith,pl,18,0.3144396867670266,mcc
CYP2D6_Veith,pl,19,0.332897573708261,mcc
CYP2D6_Veith,random,0,0.4470205574931903,mcc
CYP2D6_Veith,random,1,0.4516601717950979,mcc
CYP2D6_Veith,random,2,0.4610060841499187,mcc
CYP2D6_Veith,random,3,0.4585651943236632,mcc
CYP2D6_Veith,random,4,0.4021233671690718,mcc
CYP2D6_Veith,random,5,0.4560103581224211,mcc
CYP2D6_Veith,random,6,0.4325294051556732,mcc
CYP2D6_Veith,random,7,0.4340200386115742,mcc
CYP2D6_Veith,random,8,0.4229415011725123,mcc
CYP2D6_Veith,random,9,0.4171958362465667,mcc
CYP2D6_Veith,random,10,0.4755718947094892,mcc
CYP2D6_Veith,random,11,0.4115242744768357,mcc
CYP2D6_Veith,random,12,0.4248463458099484,mcc
CYP2D6_Veith,random,13,0.4351601226684948,mcc
CYP2D6_Veith,random,14,0.4112485902748279,mcc
CYP2D6_Veith,random,15,0.4467414198434231,mcc
CYP2D6_Veith,random,16,0.423342248551683,mcc
CYP2D6_Veith,random,17,0.4335491517836662,mcc
CYP2D6_Veith,random,18,0.4346140781756341,mcc
CYP2D6_Veith,random,19,0.471930132865705,mcc
CYP2D6_Veith,first,0,0.4573004327476785,mcc
CYP2D6_Veith,first,1,0.4538225105151197,mcc
CYP2D6_Veith,first,2,0.4418915672411024,mcc
CYP2D6_Veith,first,3,0.4705128089765384,mcc
CYP2D6_Veith,first,4,0.4128661028973333,mcc
CYP2D6_Veith,first,5,0.4633371721705529,mcc
CYP2D6_Veith,first,6,0.4345453463671415,mcc
CYP2D6_Veith,first,7,0.4233093675890082,mcc
CYP2D6_Veith,first,8,0.4326684943307797,mcc
CYP2D6_Veith,first,9,0.405804151746777,mcc
CYP2D6_Veith,first,10,0.4564848905916024,mcc
CYP2D6_Veith,first,11,0.4007778025695492,mcc
CYP2D6_Veith,first,12,0.4283396537274701,mcc
CYP2D6_Veith,first,13,0.4545900758461806,mcc
CYP2D6_Veith,first,14,0.4334711852047591,mcc
CYP2D6_Veith,first,15,0.4417704178929996,mcc
CYP2D6_Veith,first,16,0.4299649722278111,mcc
CYP2D6_Veith,first,17,0.4363219871573054,mcc
CYP2D6_Veith,first,18,0.4344086975284706,mcc
CYP2D6_Veith,first,19,0.454731227882872,mcc
CYP2D6_Veith,min_oob_error,0,0.423385102855397,mcc
CYP2D6_Veith,min_oob_error,1,0.3984549098000601,mcc
CYP2D6_Veith,min_oob_error,2,0.400183207689461,mcc
CYP2D6_Veith,min_oob_error,3,0.4129621690847955,mcc
CYP2D6_Veith,min_oob_error,4,0.3610804479749307,mcc
CYP2D6_Veith,min_oob_error,5,0.4215849925027955,mcc
CYP2D6_Veith,min_oob_error,6,0.3895177207554288,mcc
CYP2D6_Veith,min_oob_error,7,0.3734319890095803,mcc
CYP2D6_Veith,min_oob_error,8,0.3577864196639301,mcc
CYP2D6_Veith,min_oob_error,9,0.359385958781804,mcc
CYP2D6_Veith,min_oob_error,10,0.389113445886236,mcc
CYP2D6_Veith,min_oob_error,11,0.3878422412953217,mcc
CYP2D6_Veith,min_oob_error,12,0.4041593231188981,mcc
CYP2D6_Veith,min_oob_error,13,0.3969247155270955,mcc
CYP2D6_Veith,min_oob_error,14,0.4180500718826297,mcc
CYP2D6_Veith,min_oob_error,15,0.3967553594472641,mcc
CYP2D6_Veith,min_oob_error,16,0.3908427282443011,mcc
CYP2D6_Veith,min_oob_error,17,0.4184838338345045,mcc
CYP2D6_Veith,min_oob_error,18,0.4112528010890534,mcc
